species_name,SRA_run_accession,library_layout,tissue,genome_refseq_accession,genome_ftp_path
pig,SRR16568648,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16568649,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16568652,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16568653,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16568654,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16568655,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088542,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088543,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088544,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088545,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088550,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088556,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088557,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088558,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088559,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088560,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088561,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088562,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088563,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088564,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088565,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088566,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088567,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088568,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088569,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088570,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088571,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088572,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088573,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088574,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088575,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088588,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088589,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088590,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088591,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088592,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088593,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088595,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088583,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088586,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088587,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR17088594,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16894595,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16894596,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16894597,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16894598,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16894599,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16894600,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16767126,PAIRED,muscle,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16767127,PAIRED,muscle,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16767128,PAIRED,muscle,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16767129,PAIRED,muscle,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16767130,PAIRED,muscle,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16767131,PAIRED,muscle,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16767132,PAIRED,muscle,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16767133,PAIRED,muscle,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16767134,PAIRED,muscle,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16767135,PAIRED,muscle,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16350172,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16350173,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16350174,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16350175,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16350176,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16350177,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16362231,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16362232,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16362233,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16362234,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16362235,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR16362236,PAIRED,prefrontal cortex,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902208,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902209,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902210,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902211,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902212,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902213,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902214,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902215,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902216,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902217,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902218,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902219,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902220,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902221,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902222,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902223,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902224,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902225,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902226,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902227,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902228,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902229,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902230,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902231,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902232,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902233,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902234,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902235,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902236,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902237,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902238,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15902239,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724037,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724038,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724039,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724040,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724041,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724042,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724043,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724044,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724045,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724046,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724047,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724048,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724049,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724050,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724051,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724052,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724053,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724054,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724055,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724056,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724057,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724058,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724059,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724060,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724061,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724062,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724063,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724064,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724065,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR15724066,PAIRED,hippocampus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924058,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924059,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924060,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924061,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924062,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924063,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924064,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924065,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924066,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924067,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924068,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924069,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924070,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924071,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924072,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924073,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924074,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924075,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924076,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924077,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924078,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14924079,PAIRED,fetal brain,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
pig,SRR14933560,PAIRED,hypothalamus,GCF_000003025.6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1
